ID,Participation_Experiment,Recruitment_organisation,Municipality,Region,Survey1_answered,Survey2_answered,Survey3_answered,Participation_Phase,Control_Price_Phase1,Control_Price_Phase2,Group_Phase1,Group_Phase2,Participation_status_Phase1,Participation_status_Phase2
Exp_1176,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1177,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1178,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1179,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1180,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1181,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1182,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1183,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1184,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1185,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1186,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1187,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1188,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1189,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1190,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1191,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1192,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1193,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1194,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1195,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1196,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1197,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1198,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1199,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1200,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1201,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1202,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1203,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1204,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1205,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1206,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1207,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1208,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1209,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1210,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1211,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1212,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1213,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1214,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1215,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1216,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1217,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1218,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1219,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1220,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1221,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1222,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1223,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1224,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1225,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1226,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1227,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1228,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1229,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1230,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1231,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1232,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1233,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1234,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1235,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1236,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1237,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1238,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1239,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1240,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1241,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1242,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1243,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1244,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1245,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1246,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1247,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1248,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1249,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1250,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1251,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1252,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1253,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1254,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1255,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1256,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1257,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1258,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1259,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1260,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1261,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1262,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1263,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1264,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1265,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1266,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1267,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1268,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1269,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1270,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1271,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1272,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1273,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1274,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1275,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1276,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1277,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1278,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1279,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1280,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1281,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1282,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1283,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1284,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1285,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1286,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1287,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1288,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1289,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1290,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1291,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1292,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1293,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1294,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1295,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1296,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1297,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1298,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1299,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1300,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1301,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1302,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1303,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1304,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1305,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1306,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1307,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1308,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1309,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1310,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1311,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1312,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1313,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1314,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1315,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1316,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1317,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1318,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1319,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1320,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1321,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1322,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1323,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1324,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1325,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1326,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1327,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1328,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1329,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1330,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1331,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1332,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1333,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1334,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1335,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1336,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1337,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1338,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1339,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1340,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1341,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1342,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1343,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1344,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1345,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1346,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1347,No,Market research company,Bærum,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1348,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1349,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1350,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1351,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1352,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1353,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1354,No,Market research company,Oslo,Oslo,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1355,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1356,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1357,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1358,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1359,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1360,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1361,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1362,No,Market research company,Bergen,Bergen,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1363,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1364,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1365,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1366,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1367,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1368,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1369,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1370,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1371,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1372,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1373,No,Market research company,Bergen,Bergen,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1374,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1375,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1376,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1377,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1378,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1379,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1380,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1381,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1382,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1383,No,Market research company,Oslo,Oslo,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1384,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1385,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1386,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1387,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1388,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1389,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1390,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1391,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1392,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1393,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1394,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1395,No,Market research company,Stavanger,Stavanger,Yes,Yes,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
Exp_1396,No,Market research company,Stavanger,Stavanger,Yes,No,"NA",Phase_1,"NA","NA","NA","NA","NA","NA"
